imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
120.jpg,          1,         15,   192.4286,   192.6000,    73.7143,     2.6458,     2.6458,     2.6458,    75.9669,   -14.4248,    56.1018,     3.8268,     2.9134,    14.6811,     0.1678,     0.6222,     0.7634,     0.0074,     0.1883,     0.0427,         35,    21.9820,     0.7138,     8.7155,     6.1039,     0.0000,     0.0000,     0.0000,        143,         91,          7,          7, DEFECTOS 
120.jpg,          1,         16,   182.3333,   185.9091,    81.3636,     2.8284,     2.8284,     2.8284,    73.3390,   -15.1121,    50.9607,     4.3801,     3.0298,     9.9954,     0.1719,     0.5638,     0.7305,     0.0061,     0.1196,     0.0474,         33,    19.6330,     0.4750,     7.3395,     6.4586,     0.0000,     0.0000,     0.0000,        150,         77,          7,          6, DEFECTOS 
120.jpg,          1,         17,   181.2424,   185.8182,   118.1212,     2.8284,     2.8284,     2.8284,    73.6689,   -11.9684,    33.7077,     4.9185,     3.0593,     8.3573,     0.1780,     0.3642,     0.7294,     0.0105,     0.0860,     0.0555,         33,    25.4470,     0.9471,    12.9960,     4.1709,     0.0000,     0.0000,     0.0000,        159,         48,          7,         10, DEFECTOS 
120.jpg,          1,         18,   168.9286,   158.0000,   100.6429,     4.2426,     4.2426,     4.2426,    64.7566,    -4.4393,    31.3741,     6.7407,     1.0443,     4.8646,     0.1396,     0.4081,     0.6625,     0.0039,     0.0677,     0.0714,         14,    11.4210,     0.6720,     5.3832,     3.9864,     0.0000,     0.0000,     0.0000,        175,        107,          4,          5, DEFECTOS 
120.jpg,          2,          1,   150.9259,   151.7778,    83.7778,     3.0000,     3.0000,     3.0000,    61.3319,   -10.2038,    35.1647,     4.2449,     3.1795,    11.4112,     0.1681,     0.4566,     0.5978,     0.0070,     0.1610,     0.0435,         27,    21.9820,     0.7834,     8.7986,     5.4680,     0.0000,     0.0000,     0.0000,         37,        112,          7,          6, DEFECTOS 
120.jpg,          2,          2,   153.7143,   157.7143,   133.0000,     4.2426,     4.2426,     4.4721,    64.0672,    -5.9129,    12.4541,     2.0148,     0.1252,     0.3895,     0.1937,     0.1569,     0.6185,     0.0008,     0.0074,     0.0209,          7,     6.8310,     0.5892,     3.8791,     3.1342,     0.0000,     0.0000,     0.0000,         68,         87,          3,          3, DEFECTOS 
120.jpg,          2,          3,   115.0286,   116.1429,    48.5714,     2.6458,     2.6458,     2.6458,    47.4870,    -9.9606,    35.5879,     4.9512,     2.3045,     7.9706,     0.1689,     0.5984,     0.4587,     0.0085,     0.1866,     0.0492,         35,    21.4360,     0.3465,     7.2867,     6.8352,     0.0000,     0.0000,     0.0000,         93,        106,          7,          7, DEFECTOS 
120.jpg,          2,          4,   132.6154,   135.0000,    61.3077,     3.1623,     3.1623,     3.1623,    54.6959,   -11.4366,    38.2958,     3.4347,     2.8878,     8.6827,     0.1710,     0.5470,     0.5312,     0.0077,     0.1256,     0.0365,         26,    15.8950,     0.6280,     6.7344,     5.2410,     0.0000,     0.0000,     0.0000,         98,         93,          6,          5, DEFECTOS 
120.jpg,          2,          5,   107.3333,   110.7222,    55.7222,     3.7417,     3.7417,     3.7417,    45.2686,   -10.0014,    29.8767,     2.8391,     2.2205,     4.7877,     0.1758,     0.4970,     0.4351,     0.0079,     0.0777,     0.0286,         18,    13.3560,     0.8660,     6.9282,     3.4641,     0.0000,     0.0000,     0.0000,        114,        100,          3,          6, DEFECTOS 
120.jpg,          2,          6,   120.8148,   123.0741,    53.3333,     3.0000,     3.0000,     3.0000,    50.0914,   -10.7314,    36.3913,     5.4525,     3.0575,    10.5234,     0.1718,     0.5713,     0.4855,     0.0091,     0.1742,     0.0549,         27,    18.3430,     0.9130,     9.5093,     3.8787,     0.0000,     0.0000,     0.0000,        115,         80,          8,          5, DEFECTOS 
120.jpg,          2,          7,   117.7846,   105.7385,    44.5385,     2.0000,     2.0000,     2.0000,    44.6417,    -3.2393,    34.9327,     4.1971,     3.2069,     7.1548,     0.1409,     0.6219,     0.4624,     0.0150,     0.1402,     0.0453,          5,     7.8400,     0.9798,     5.7735,     1.1547,     0.0000,     0.0000,     0.0000,        127,        100,         13,         10, DEFECTOS 
120.jpg,          2,          8,   133.4127,   116.3651,    40.1270,     2.0000,     2.0000,     2.0000,    49.2489,    -2.0044,    40.9326,     4.3041,     2.6601,    11.4668,     0.1364,     0.6924,     0.5232,     0.0105,     0.2076,     0.0524,          2,     1.9600,     0.8660,     2.3094,     1.1547,     0.0000,     0.0000,     0.0000,        128,         91,          9,         10, DEFECTOS 
120.jpg,          2,          9,   118.3333,   109.6364,    39.2424,     2.8284,     2.8284,     2.8284,    45.7958,    -5.4378,    38.0325,     4.3697,     3.4950,    10.5684,     0.1469,     0.6633,     0.4643,     0.0154,     0.1795,     0.0475,         33,    18.4340,     0.7554,     8.1760,     5.3577,     0.0000,     0.0000,     0.0000,        135,         80,          5,          8, DEFECTOS 
120.jpg,          2,         10,   111.0625,   106.0000,    66.9375,     4.0000,     4.0000,     4.0000,    44.3109,    -4.2878,    22.5613,     6.2816,     2.2117,     5.9566,     0.1468,     0.3993,     0.4355,     0.0127,     0.0969,     0.0635,          1,     0.0000,     0.0000,     1.1547,     1.1547,     0.0000,     0.0000,     0.0000,        139,         76,          4,          5, DEFECTOS 
120.jpg,          3,          1,   109.2222,   114.7778,    80.8889,     5.0990,     4.7958,     5.2915,    47.0348,    -8.2637,    18.1182,     3.9968,     0.8156,     1.8941,     0.1940,     0.2979,     0.4501,     0.0012,     0.0430,     0.0385,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,          8,         97,          3,          3, DEFECTOS 
120.jpg,          3,          2,   103.8571,   106.8571,    88.1429,     3.3166,     3.3166,     3.6056,    44.4023,    -4.7746,    10.1265,     2.4630,     0.1367,     0.4295,     0.1934,     0.1758,     0.4190,     0.0011,     0.0136,     0.0237,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,         20,        103,          3,          3, DEFECTOS 
120.jpg,          3,          3,   120.7333,   118.6000,    61.4000,     4.1231,     4.1231,     4.1231,    48.8395,    -7.7899,    31.3941,     5.0473,     2.3736,     5.4290,     0.1596,     0.5000,     0.4745,     0.0101,     0.1032,     0.0535,         15,    11.3960,     0.8000,     5.7735,     3.4641,     0.0000,     0.0000,     0.0000,         24,         90,          3,          5, DEFECTOS 
120.jpg,          3,          4,   170.8235,   178.7059,   130.0588,     3.8730,     3.8730,     3.8730,    71.0749,   -10.9283,    24.0063,     6.5348,     1.7884,     4.3223,     0.1937,     0.2750,     0.7008,     0.0009,     0.0562,     0.0689,         17,    12.7110,     0.8626,     6.6861,     3.3828,     0.0000,     0.0000,     0.0000,         50,         66,          6,          3, DEFECTOS 
120.jpg,          3,          5,   155.5714,   159.7143,   133.2857,     6.0000,     6.0000,     6.0000,    64.7527,    -6.2378,    13.3253,     4.3385,     0.9095,     2.0766,     0.1928,     0.1671,     0.6263,     0.0015,     0.0316,     0.0444,          7,     6.3680,     0.3531,     3.2367,     3.0282,     0.0000,     0.0000,     0.0000,         61,         51,          3,          3, DEFECTOS 
120.jpg,          3,          6,   141.9149,   122.1064,    38.0213,     2.2361,     2.2361,     2.2361,    51.6863,    -1.6003,    45.1120,     3.6068,     2.6066,     9.2209,     0.1355,     0.7286,     0.5565,     0.0074,     0.1710,     0.0443,         47,    25.2570,     0.7005,     9.5383,     6.8071,     0.0000,     0.0000,     0.0000,         65,         97,          9,          6, DEFECTOS 
120.jpg,          3,          7,   122.2857,   115.0000,    95.2857,     6.0000,     6.0000,     6.0000,    48.5018,    -0.6691,    11.9662,     6.2741,     0.7658,     1.4307,     0.1213,     0.2250,     0.4796,     0.0085,     0.0404,     0.0604,          7,     7.6830,     0.5973,     3.7340,     2.9948,     0.0000,     0.0000,     0.0000,         75,         93,          3,          3, DEFECTOS 
120.jpg,          3,          8,   154.6667,   163.0000,    87.1111,     5.2915,     5.2915,     5.2915,    64.8448,   -14.2302,    37.7624,     4.0933,     3.8533,    11.8623,     0.1851,     0.4641,     0.6392,     0.0023,     0.1465,     0.0446,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         80,         43,          3,          3, DEFECTOS 
120.jpg,          3,          9,   137.6667,   143.6667,   108.3333,     5.2915,     5.2915,     5.1962,    58.3117,    -8.4585,    18.0815,     3.6112,     1.3922,     3.1067,     0.1949,     0.2449,     0.5634,     0.0008,     0.0341,     0.0385,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         82,         66,          3,          3, DEFECTOS 
120.jpg,          3,         10,   157.5000,   164.1250,   113.6250,     5.6569,     5.6569,     5.6569,    65.7425,   -10.8025,    25.4907,     4.1782,     1.4462,     2.0455,     0.1881,     0.3094,     0.6436,     0.0062,     0.0366,     0.0435,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         84,         48,          3,          3, DEFECTOS 
120.jpg,          3,         11,   150.8095,   164.6190,    61.0000,     3.4641,     3.4641,     3.4641,    64.7538,   -18.8251,    48.9436,     4.0764,     4.8604,    12.0881,     0.1876,     0.6310,     0.6456,     0.0055,     0.1861,     0.0433,         21,    15.0680,     0.7765,     6.9117,     4.3551,     0.0000,     0.0000,     0.0000,         89,         36,          6,          5, DEFECTOS 
120.jpg,          3,         12,   130.9167,   125.7500,    83.4167,     4.5826,     4.5826,     4.5826,    52.1865,    -4.7559,    23.7514,     3.2868,     1.7017,     6.6908,     0.1497,     0.3625,     0.5134,     0.0097,     0.1048,     0.0368,         12,    10.9580,     0.8044,     5.4975,     3.2660,     0.0000,     0.0000,     0.0000,         89,         93,          4,          5, DEFECTOS 
120.jpg,          3,         13,   152.3333,   153.1667,    97.6250,     3.3166,     3.3166,     3.3166,    62.0084,    -8.9653,    29.0380,     4.7183,     2.1708,     8.1984,     0.1694,     0.3678,     0.6018,     0.0060,     0.1120,     0.0486,         24,    16.9370,     0.8266,     7.8966,     4.4447,     0.0000,     0.0000,     0.0000,        108,         38,          6,          6, DEFECTOS 
120.jpg,          4,          1,   135.0000,   140.0000,   109.7143,     4.2426,     4.2426,     4.2426,    57.0904,    -7.2796,    15.5977,     3.2748,     1.8413,     4.1171,     0.1941,     0.2163,     0.5490,     0.0015,     0.0562,     0.0335,         14,    10.7510,     0.7988,     5.5703,     3.3511,     0.0000,     0.0000,     0.0000,         27,         46,          3,          5, DEFECTOS 
120.jpg,          4,          2,   146.6667,   150.7778,   124.8889,     5.2915,     5.2915,     5.2915,    61.3726,    -6.1849,    13.1719,     4.5108,     0.6580,     1.3940,     0.1931,     0.1725,     0.5913,     0.0016,     0.0210,     0.0463,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         52,         31,          3,          3, DEFECTOS 
120.jpg,          4,          3,   125.8571,   134.6429,    63.7143,     4.2426,     4.2426,     4.2426,    54.0378,   -14.0865,    36.4550,     3.8667,     1.7990,     5.6574,     0.1874,     0.5284,     0.5280,     0.0026,     0.0906,     0.0391,         14,    10.1060,     0.6521,     4.9184,     3.7289,     0.0000,     0.0000,     0.0000,         69,         45,          4,          4, DEFECTOS 
120.jpg,          4,          4,   130.1111,   137.1111,    94.7778,     5.2915,     5.2915,     5.2915,    55.5650,    -9.9558,    21.9048,     3.5842,     0.9276,     2.4297,     0.1943,     0.3105,     0.5377,     0.0009,     0.0420,     0.0361,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         78,         53,          3,          3, DEFECTOS 
120.jpg,          4,          5,   146.6250,   144.3750,    84.3750,     3.3166,     3.3166,     3.3166,    58.8650,    -8.1704,    31.9694,     3.6096,     1.6476,     7.4928,     0.1629,     0.4301,     0.5802,     0.0149,     0.1041,     0.0378,         24,    16.0110,     0.4941,     6.4430,     5.6015,     0.0000,     0.0000,     0.0000,         79,         70,          6,          6, DEFECTOS 
120.jpg,          4,          6,   159.8889,   166.1111,   128.4444,     5.2915,     5.2915,     5.2915,    66.7652,    -8.7584,    18.7911,     3.6988,     1.4515,     3.2904,     0.1942,     0.2259,     0.6514,     0.0007,     0.0340,     0.0401,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         80,         23,          3,          3, DEFECTOS 
120.jpg,          4,          7,   173.1111,   179.6667,   140.4444,     5.2915,     5.2915,     5.2915,    71.7304,    -9.0564,    19.3089,     5.1674,     0.8737,     2.0582,     0.1945,     0.2198,     0.7046,     0.0009,     0.0292,     0.0549,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        119,         46,          3,          3, DEFECTOS 
121.jpg,          1,          1,   211.8687,   211.9403,   131.9212,     1.0000,     1.0000,     1.0000,    83.2444,   -11.5661,    39.4707,     7.7935,     2.9989,     9.5111,     0.1675,     0.3878,     0.8393,     0.0106,     0.1056,     0.0841,        419,    87.3660,     0.8827,    34.4705,    16.2012,     0.0000,     0.0000,     0.0000,         85,         10,         36,         16, CALYX 
121.jpg,          2,          1,   179.5882,   183.9059,   122.9765,     1.0000,     1.0000,     1.0000,    73.0795,   -11.0754,    30.5065,     6.0034,     2.4723,     6.7361,     0.1795,     0.3379,     0.7240,     0.0126,     0.0858,     0.0631,        255,    62.4640,     0.8784,    26.4294,    12.6299,     0.0000,     0.0000,     0.0000,         53,          4,         24,         14, CALYX 
121.jpg,          3,          1,   183.3009,   183.7251,   105.2749,     1.0000,     1.0000,     1.0000,    73.0198,   -11.2602,    39.4257,     9.9173,     3.0162,    11.5382,     0.1681,     0.4474,     0.7267,     0.0097,     0.1559,     0.1041,        462,    92.6830,     0.8839,    36.0910,    16.8760,     0.0000,     0.0000,     0.0000,         53,          8,         38,         17, CALYX 
121.jpg,          4,          1,   175.5108,   179.1703,   118.9418,     1.0000,     1.0000,     1.0000,    71.3196,   -10.6781,    30.4333,    10.2405,     3.0616,     8.1874,     0.1769,     0.3518,     0.7046,     0.0140,     0.1160,     0.1075,        464,   102.6490,     0.8621,    35.3143,    17.8933,     0.0000,     0.0000,     0.0000,         62,          4,         36,         21, CALYX 
121.jpg,          1,          1,   190.5000,   190.1250,    85.7500,     2.8284,     2.8284,     2.8284,    75.1974,   -13.4079,    50.9847,     5.1665,     3.7589,    11.7700,     0.1648,     0.5570,     0.7540,     0.0085,     0.1397,     0.0573,         32,    18.4340,     0.7413,     8.0834,     5.4254,     0.0000,     0.0000,     0.0000,         15,         55,          5,          8, DEFECTOS 
121.jpg,          1,          2,   152.4639,   120.1867,    42.1566,     1.4142,     1.4142,     1.4142,    52.3043,     4.7347,    44.3676,     7.0609,     6.1758,     9.6833,     0.1187,     0.7263,     0.5979,     0.0118,     0.1857,     0.0673,        166,    70.5370,     0.8894,    24.6013,    11.2462,     0.0000,     0.0000,     0.0000,         38,        151,         22,         17, DEFECTOS 
121.jpg,          1,          3,   170.1277,   142.7801,    62.1986,     1.4142,     1.4142,     1.4142,    60.3376,     1.1196,    45.0747,     6.2272,     4.1856,     8.6306,     0.1250,     0.6372,     0.6672,     0.0109,     0.1357,     0.0623,        141,    45.2300,     0.7052,    16.3815,    11.6153,     0.0000,     0.0000,     0.0000,         60,        134,         15,         13, DEFECTOS 
121.jpg,          1,          4,   127.5709,    97.1730,    36.4060,     0.0000,     0.0000,     0.0000,    43.0519,     5.9017,    36.9742,    10.3509,     4.7739,    12.1010,     0.1087,     0.7050,     0.5003,     0.0169,     0.1625,     0.1132,         24,    16.0770,     0.3165,     5.8878,     5.5852,     0.0000,     0.0000,     0.0000,         65,        133,         98,         52, DEFECTOS 
121.jpg,          1,          5,   210.7407,   220.8148,   103.6296,     3.0000,     3.0000,     3.0000,    85.2555,   -18.8263,    54.3506,     5.3021,     5.4069,    16.1529,     0.1802,     0.5276,     0.8659,     0.0048,     0.1621,     0.0625,         27,    19.7740,     0.9029,     9.3085,     4.0015,     0.0000,     0.0000,     0.0000,         67,         27,          7,          7, DEFECTOS 
121.jpg,          1,          6,   213.7308,   209.0769,   158.0769,     3.1623,     3.1623,     3.1623,    83.0978,    -6.3205,    25.9516,     4.4937,     1.9566,     6.4705,     0.1527,     0.2616,     0.8382,     0.0087,     0.0687,     0.0513,         26,    18.3430,     0.8527,     8.6744,     4.5314,     0.0000,     0.0000,     0.0000,         77,          8,          8,          5, DEFECTOS 
121.jpg,          1,          7,   169.6667,   143.5385,    47.6923,     2.6458,     2.6458,     2.6458,    60.4263,    -0.1976,    50.3887,     4.9247,     4.9064,     8.9298,     0.1312,     0.7241,     0.6654,     0.0111,     0.1774,     0.0420,         39,    21.9160,     0.7103,     8.8114,     6.2022,     0.0000,     0.0000,     0.0000,         95,        137,          6,          8, DEFECTOS 
121.jpg,          1,          8,   172.7083,   156.4167,    61.5000,     3.3166,     3.3166,     3.3166,    64.2838,    -4.8494,    48.1007,     6.4272,     2.2570,    13.4151,     0.1403,     0.6486,     0.6773,     0.0088,     0.2032,     0.0693,         24,    16.0770,     0.3165,     5.8878,     5.5852,     0.0000,     0.0000,     0.0000,        112,        134,          5,          5, DEFECTOS 
121.jpg,          1,          9,   181.0238,   167.9524,    64.6429,     2.4495,     2.4495,     2.4495,    68.1841,    -7.5450,    52.4954,     4.3099,     3.7433,     9.2822,     0.1476,     0.6435,     0.7099,     0.0105,     0.1235,     0.0451,         42,    29.1850,     0.9183,    13.1925,     5.2225,     0.0000,     0.0000,     0.0000,        124,        105,         11,          7, DEFECTOS 
121.jpg,          1,         10,   191.4444,   192.7778,   115.5556,     5.2915,     5.2915,     5.2915,    76.3149,   -11.8505,    38.6030,     4.4849,     2.2786,     6.4271,     0.1690,     0.4015,     0.7577,     0.0049,     0.0603,     0.0484,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        126,         45,          3,          3, DEFECTOS 
121.jpg,          1,         11,   173.0200,   150.4000,    40.8400,     2.2361,     2.2361,     2.2361,    62.5409,    -2.8435,    55.2311,     4.3790,     3.9525,    10.0468,     0.1378,     0.7629,     0.6785,     0.0094,     0.1584,     0.0451,         50,    26.7370,     0.8849,    12.2582,     5.7103,     0.0000,     0.0000,     0.0000,        135,         95,         11,          6, DEFECTOS 
121.jpg,          1,         12,   169.1429,   149.4898,    64.9184,     2.2361,     2.2361,     2.2361,    62.1156,    -2.6629,    45.0980,     4.9485,     4.0798,    10.4622,     0.1351,     0.6204,     0.6633,     0.0135,     0.1692,     0.0541,         49,    23.7350,     0.7885,    10.2853,     6.3262,     0.0000,     0.0000,     0.0000,        136,         76,          9,          6, DEFECTOS 
121.jpg,          1,         13,   164.1522,   142.5326,    51.4783,     1.7321,     1.7321,     1.7321,    59.5839,    -1.9976,    48.3298,     6.1323,     2.6713,    10.5432,     0.1344,     0.6879,     0.6437,     0.0079,     0.1635,     0.0628,         92,    38.4310,     0.4846,    12.5736,    10.9985,     0.0000,     0.0000,     0.0000,        137,         83,         11,         11, DEFECTOS 
121.jpg,          1,         14,   158.8421,   145.2105,    61.9474,     3.6056,     3.6056,     3.6056,    59.9389,    -5.3293,    44.2715,     4.0763,     4.9689,     8.0456,     0.1423,     0.6167,     0.6229,     0.0167,     0.1282,     0.0553,         19,    14.3240,     0.7111,     6.3980,     4.4985,     0.0000,     0.0000,     0.0000,        143,        105,          5,          5, DEFECTOS 
121.jpg,          1,         15,   134.8571,   137.8571,   118.5714,     6.0000,     6.0000,     6.0000,    56.6016,    -4.7097,     9.9818,     6.7414,     0.2891,     0.8858,     0.1928,     0.1420,     0.5406,     0.0023,     0.0191,     0.0677,          7,     6.8310,     0.5892,     3.8791,     3.1342,     0.0000,     0.0000,     0.0000,        160,         57,          3,          3, DEFECTOS 
121.jpg,          2,          1,   177.8174,   149.3913,    54.1652,     1.4142,     1.4142,     1.4142,    62.8471,     0.5381,    50.8459,     4.0944,     3.5915,    11.3229,     0.1287,     0.6934,     0.6973,     0.0072,     0.1657,     0.0517,        115,    46.9000,     0.7546,    16.2987,    10.6954,     0.0000,     0.0000,     0.0000,         12,         83,         16,         12, DEFECTOS 
121.jpg,          2,          2,   147.7895,   127.0351,    59.2807,     2.0000,     2.0000,     2.0000,    53.7863,    -0.1947,    38.1252,     6.7986,     1.9306,     9.6802,     0.1267,     0.6066,     0.5796,     0.0074,     0.1805,     0.0662,         57,    25.6290,     0.3846,     9.3391,     8.6206,     0.0000,     0.0000,     0.0000,         18,         98,          9,          8, DEFECTOS 
121.jpg,          2,          3,   211.1538,   219.0256,   170.9487,     2.6458,     2.6458,     2.6458,    85.7376,   -10.5537,    22.7909,     4.5924,     3.0362,     6.9334,     0.1938,     0.2191,     0.8589,     0.0012,     0.0657,     0.0518,         39,    23.2720,     0.8515,    10.5564,     5.5346,     0.0000,     0.0000,     0.0000,         20,         45,          6,          9, DEFECTOS 
121.jpg,          2,          4,   156.6047,   133.7674,    47.9302,     2.4495,     2.4495,     2.4495,    56.4450,    -0.7874,    46.2283,     5.1504,     2.9577,    11.3146,     0.1323,     0.6868,     0.6141,     0.0096,     0.1674,     0.0650,         43,    27.1260,     0.7666,    10.7161,     6.8809,     0.0000,     0.0000,     0.0000,         32,         97,          9,          8, DEFECTOS 
121.jpg,          2,          5,   143.0909,   111.8961,    41.5065,     1.7321,     1.7321,     1.7321,    49.0287,     5.0606,    41.0347,     6.3879,     5.7637,    10.0285,     0.1153,     0.7098,     0.5611,     0.0156,     0.1811,     0.0604,         77,    33.4940,     0.8316,    13.7192,     7.6200,     0.0000,     0.0000,     0.0000,         32,        107,         11,         10, DEFECTOS 
121.jpg,          2,          6,   209.6071,   217.0714,   150.1786,     3.0000,     3.0000,     3.0000,    84.7479,   -12.9413,    32.1334,     4.3320,     3.4462,     8.4789,     0.1845,     0.3087,     0.8513,     0.0048,     0.0832,     0.0478,         28,    17.7640,     0.8716,     8.7287,     4.2794,     0.0000,     0.0000,     0.0000,         35,         52,          8,          4, DEFECTOS 
121.jpg,          2,          7,   171.0500,   160.7000,   111.2500,     3.6056,     3.6056,     3.6056,    65.8942,    -3.6572,    27.1024,     4.9807,     1.4857,     8.0624,     0.1366,     0.3514,     0.6708,     0.0060,     0.1026,     0.0519,         20,    16.0110,     0.8083,     7.4524,     4.3873,     0.0000,     0.0000,     0.0000,         35,         76,          6,          5, DEFECTOS 
121.jpg,          2,          8,   205.6250,   210.0000,   183.1250,     5.6569,     5.6569,     5.6569,    83.2115,    -6.1334,    12.8220,     3.5508,     1.5989,     3.4095,     0.1938,     0.1278,     0.8235,     0.0016,     0.0333,     0.0396,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,         44,         16,          3,          3, DEFECTOS 
121.jpg,          2,          9,   194.6538,   195.8846,   135.3077,     3.1623,     3.1623,     3.1623,    77.7384,    -9.7573,    30.2848,     3.1299,     3.4185,     9.3059,     0.1685,     0.3130,     0.7721,     0.0141,     0.0908,     0.0342,         26,    17.3260,     0.9031,     9.0270,     3.8762,     0.0000,     0.0000,     0.0000,         45,         66,          7,          6, DEFECTOS 
121.jpg,          2,         10,   168.9524,   171.3333,    95.0952,     3.4641,     3.4641,     3.4641,    68.4029,   -12.0069,    38.5752,     3.3458,     2.2073,     8.5638,     0.1720,     0.4447,     0.6726,     0.0055,     0.0976,     0.0367,         21,    14.5800,     0.8034,     6.9579,     4.1431,     0.0000,     0.0000,     0.0000,         45,         75,          6,          4, DEFECTOS 
121.jpg,          2,         11,   159.9592,   153.2245,    70.7959,     2.2361,     2.2361,     2.2361,    62.3351,    -8.1816,    42.1010,     6.2013,     2.5104,    10.7187,     0.1525,     0.5716,     0.6273,     0.0075,     0.1977,     0.0669,         49,    23.0900,     0.5637,     9.1304,     7.5413,     0.0000,     0.0000,     0.0000,         45,         83,          8,          7, DEFECTOS 
121.jpg,          2,         12,   201.7778,   207.8889,   170.2222,     5.2915,     5.2915,     5.2915,    82.1018,    -8.4390,    18.0270,     3.4031,     2.7218,     5.8160,     0.1931,     0.1805,     0.8153,     0.0020,     0.0571,     0.0388,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         58,         16,          3,          3, DEFECTOS 
121.jpg,          2,         13,   169.1765,   171.3109,    96.6891,     1.4142,     1.4142,     1.4142,    68.4441,   -11.6064,    37.7270,     4.4772,     2.7153,    10.4670,     0.1723,     0.4407,     0.6744,     0.0097,     0.1298,     0.0470,        119,    57.5030,     0.9380,    23.8430,     8.2630,     0.0000,     0.0000,     0.0000,         68,         56,         18,         17, DEFECTOS 
121.jpg,          2,         14,   200.0435,   206.4783,   151.3043,     3.3166,     3.3166,     3.3166,    81.2271,   -11.1180,    26.7715,     4.0747,     2.1871,     5.3715,     0.1860,     0.2680,     0.8097,     0.0064,     0.0548,     0.0441,         23,    16.5650,     0.7994,     7.2670,     4.3658,     0.0000,     0.0000,     0.0000,         78,         46,          6,          5, DEFECTOS 
121.jpg,          2,         15,   205.8500,   213.9500,   142.8500,     3.6056,     3.6056,     3.6056,    83.5279,   -13.7376,    34.2212,     3.3661,     3.1879,     7.8706,     0.1850,     0.3339,     0.8390,     0.0044,     0.0823,     0.0348,         20,    13.9350,     0.7995,     6.7425,     4.0503,     0.0000,     0.0000,     0.0000,         83,         41,          6,          4, DEFECTOS 
121.jpg,          2,         16,   190.7273,   190.4242,   138.2121,     2.8284,     2.8284,     2.8284,    76.0188,    -7.9701,    26.3925,     4.3349,     2.6199,    11.4029,     0.1687,     0.2774,     0.7507,     0.0105,     0.1183,     0.0470,         33,    21.1550,     0.7996,     8.8539,     5.3167,     0.0000,     0.0000,     0.0000,         96,         42,          6,          8, DEFECTOS 
121.jpg,          2,         17,   110.6364,   111.2273,    53.3636,     3.4641,     3.4641,     3.4641,    45.6916,    -8.8189,    31.3051,     4.0893,     2.7168,     9.0897,     0.1676,     0.5249,     0.4394,     0.0090,     0.1595,     0.0397,         22,    13.9350,     0.3844,     5.6390,     5.2057,     0.0000,     0.0000,     0.0000,        101,         93,          5,          5, DEFECTOS 
121.jpg,          2,         18,   115.7853,   115.8079,    52.2147,     1.0000,     1.0000,     1.0000,    47.4760,    -9.1709,    34.0690,     5.4170,     2.6321,     8.1012,     0.1655,     0.5636,     0.4590,     0.0084,     0.1624,     0.0545,        177,    48.0910,     0.7013,    18.1564,    12.9433,     0.0000,     0.0000,     0.0000,        102,         77,         17,         13, DEFECTOS 
121.jpg,          2,         19,   167.5500,   168.1500,   121.2500,     3.6056,     3.6056,     3.6056,    67.7811,    -7.8697,    24.2348,     5.4107,     1.2060,     4.3111,     0.1697,     0.2839,     0.6625,     0.0105,     0.0529,     0.0574,         20,    14.5800,     0.8020,     7.0914,     4.2355,     0.0000,     0.0000,     0.0000,        110,         36,          4,          6, DEFECTOS 
121.jpg,          2,         20,   131.6500,   133.9250,    54.1375,     1.7321,     1.7321,     1.7321,    54.1974,   -11.7493,    40.7165,     6.1734,     3.5551,    10.7915,     0.1706,     0.5968,     0.5286,     0.0101,     0.1633,     0.0648,          3,     3.0930,     0.7303,     2.5820,     1.7638,     0.0000,     0.0000,     0.0000,        115,         66,         12,         12, DEFECTOS 
